transcript_id,freeenergy,length
NM_194441,-380.9,1059
NM_001103161,-635.5,1272
NM_016233,-807.6,1995
NM_001134707,-1270.5,2757
NM_015412,-442.7,1704
NM_003688,-790.6,2766
NM_001040616,-595.9,2274
NM_032704,-498.2,1350
NM_001071775,-71.2,249
NM_016426,-817.7,2220
NM_007047,-361.4,1005
NM_006995,-581.1,1572
NM_016045,-143.8,585
NM_152608,-435.9,1356
NM_001197246,-361.4,1005
NM_001009568,-400.2,1122
NM_020752,-1235.4,3648
NM_001079673,-964.8,3597
NM_021144,-208.9,1002
NM_001278552,-490.4,1302
NM_001105570,-480.3,1128
NM_144717,-322.5,936
NM_001278722,-491.1,1515
NM_014432,-556.5,1662
NM_001197237,-581.1,1572
NM_002928,-205.9,609
NM_006000,-515.4,1347
NM_001146160,-161.9,753
NM_198841,-325.4,771
NM_007049,-564,1584
NM_012120,-463.5,1920
NM_030615,-475.2,1155
NM_001329,-510.4,1338
NM_001042549,-202.8,642
NM_181842,-605.6,1380
NM_003028,-647.8,1530
NM_013358,-784.2,1992
NM_007052,-532.4,1695
NM_001171864,-422.8,1221
NM_052962,-217.6,792
NM_015049,-804.1,2745
NM_001197234,-321.7,993
NM_000324,-375.8,1230
NM_001256120,-238.6,690
NM_031913,-998.2,2661
NM_003491,-248.7,708
NM_001077692,-374.9,1323
NM_001282157,-206.8,579
NM_001110792,-552.3,1497
NM_001681,-954.5,2994
NM_001025580,-339.4,891
NM_001302753,-247,714
NM_024330,-1016.7,2193
NM_001190233,-51.2,276
NM_001271661,-745.2,1848
NM_001166052,-197.8,633
NM_001292028,-513.1,1791
NM_001031681,-401.5,1203
NM_001128425,-694.1,1650
NM_001127701,-404.7,1257
NM_001278302,-124.6,429
NM_001127192,-182.3,540
NM_001002236,-404.7,1257
NM_001287002,-315.1,900
NM_024081,-188,681
NM_001823,-483.6,1146
NM_001230,-447.5,1440
NM_001123369,-229.3,852
NM_001099625,-282.7,879
NM_001174120,-368.8,957
NM_024079,-391.5,1581
NM_002816,-350.4,1371
NM_001123355,-302.2,1029
NM_016208,-246.3,666
NM_001306083,-216,744
NM_001136018,-484,1368
NM_002883,-707.3,1764
NM_004157,-385.7,1215
NM_001127195,-176.6,516
NM_004562,-514.1,1398
NM_005591,-546.6,2127
NM_001077690,-565.8,1836
NM_001174146,-518.9,1221
NM_004529,-444.7,1707
NM_030789,-385.5,1134
NM_032977,-486.1,1569
NM_183057,-256.2,702
NM_145261,-79.7,351
NM_004307,-715.3,2280
NM_001290206,-408.8,1386
NM_001201572,-244.1,753
NM_001278342,-177.9,588
NM_004937,-353.2,1104
NM_000016,-340.8,1266
NM_005590,-521.3,2043
NM_001293192,-556.8,1290
NM_001199292,-645.8,2157
NM_001286691,-439.8,1698
NM_032472,-139.9,498
NM_145343,-425.1,1245
NM_001308166,-500.1,1776
NM_012222,-688.1,1641
NM_001007234,-158.2,618
NM_018403,-520.6,1749
NM_001185078,-171.1,483
NM_001276506,-150.3,432
NM_001099626,-282.7,879
NM_007202,-551.3,1989
NM_003896,-375.8,1257
NM_031488,-805.6,2118
NM_001037633,-540,1386
NM_001145410,-386.3,1149
NM_000414,-669.4,2211
NM_000702,-1202.6,3063
NM_001276503,-91,258
NM_173075,-693.5,2211
NM_003002,-171.8,480
NM_001301240,-311.3,708
NM_001127219,-600.4,1506
NM_001271699,-627,2142
NM_002431,-245.5,930
NM_001130692,-392.9,1410
NM_032592,-600.4,1506
NM_017777,-614.7,1680
NM_001250,-297.5,834
NM_001286043,-364.5,1365
NM_001271697,-624.8,2139
NM_022830,-1176.4,2739
NM_001199291,-678.3,2286
NM_016836,-315,1221
NM_000289,-869.2,2343
NM_000197,-265.3,933
NM_001042437,-334,1188
NM_001174147,-494.6,1209
NM_001048174,-664.1,1566
NM_017984,-606.9,1947
NM_001287000,-315.1,900
NM_024529,-401.3,1596
NM_003850,-398.2,1392
NM_001271662,-890.9,2214
NM_001291163,-484,1368
NM_001127193,-183.2,537
NM_152726,-355.8,1305
NM_001002262,-490.1,1215
NM_000228,-1475.3,3519
NM_007363,-462.9,1416
NM_001201584,-221.2,687
NM_018294,-494,1617
NM_024740,-573.8,1857
NM_032527,-739.4,1596
NM_001278303,-142.4,501
NM_001165962,-895.4,2361
NM_032970,-290.7,912
NM_001303405,-370.2,1206
NM_001048173,-664.1,1566
NM_001316337,-421.4,1182
NM_016823,-353.5,915
NM_172105,-529.65,1920
NM_001289149,-565.1,1581
NM_002316,-494.1,1188
NM_172103,-497.9,1851
NM_181485,-706.4,1536
NM_032974,-495.5,1566
NM_005206,-243.3,615
NM_013443,-358.5,1002
NM_000295,-404.7,1257
NM_001166050,-714.2,2277
NM_001619,-854.6,2070
NM_138930,-156.6,561
NM_001166175,-112.6,339
NM_005163,-556.1,1443
NM_001017402,-1475.3,3519
NM_002880,-602.7,1947
NM_000062,-481.7,1503
NM_004100,-519.8,1920
NM_139246,-469.7,1551
NM_001256196,-684.1,1830
NM_004263,-918.9,2313
NM_178582,-144.4,432
NM_004992,-530.3,1461
NM_001166688,-869.2,2343
NM_001145408,-462.9,1416
NM_173527,-414.5,1023
NM_001195653,-706.4,1536
NM_001136540,-408.7,1197
NM_000089,-1685.9,4101
NM_001293196,-556.8,1290
NM_001301012,-479.55,1758
NM_015365,-370.3,1002
NM_001177963,-205.2,804
NM_000397,-534.9,1713
NM_014462,-106.7,402
NM_001303406,-370.2,1206
NM_001293190,-675.5,1611
NM_004387,-436.2,975
NM_001185077,-224.5,615
NM_024557,-352.1,1107
NM_001127641,-1475.3,3519
NM_001166051,-197.8,633
NM_130906,-116,486
NM_001037811,-297.9,759
NM_000120,-484,1368
NM_033064,-405.1,1116
NM_001290204,-489.1,1635
NM_001300751,-513.4,1410
NM_001206671,-350.5,1110
NM_004309,-224.5,615
NM_001166686,-936.8,2556
NM_001122752,-322.9,1233
NM_001048171,-677.1,1608
NM_001145409,-462.9,1416
NM_177439,-374.2,984
NM_002487,-447.5,966
NM_003661,-408.7,1197
NM_005025,-322.9,1233
NM_018668,-657.8,1854
NM_001292027,-625.5,2139
NM_001276504,-132.5,363
NM_001303404,-452.5,1497
NM_001293191,-672.9,1599
NM_001303407,-270.8,882
NM_001316341,-280.9,1194
NM_003655,-709.4,1683
NM_017882,-327.51,936
NM_001289148,-632.2,1773
NM_001278304,-156.6,561
NM_001290205,-450.2,1533
NM_001174122,-337.8,861
NM_001127328,-340.1,1278
NM_000082,-315.8,1191
NM_001048172,-662.4,1569
NM_001286042,-304,1158
NM_003620,-610.5,1818
NM_003418,-182,534
NM_014044,-209.7,780
NM_001271698,-632.8,2181
NM_178581,-446.9,1281
NM_012453,-537,1344
NM_018113,-534.7,1470
NM_019887,-221.2,720
NM_001195654,-695.2,1509
NM_001127194,-175.7,519
NM_019557,-282.7,879
NM_001083113,-706.4,1536
NM_016129,-327.8,1221
NM_001258006,-292.9,1059
NM_173717,-935.5,2478
NM_001136541,-383.4,1143
NM_001007233,-265.1,1017
NM_001077691,-382.9,1344
NM_017637,-1000.5,3300
NM_213605,-710,1479
NM_000765,-414,1512
NM_144725,-305.7,1086
NM_001146152,-328.6,1215
NM_001085487,-609.1,2487
NM_152572,-492.1,1440
NM_017676,-354,1569
NM_001009877,-547.6,1635
NM_023924,-597.8,1794
NM_018356,-351.8,1329
NM_145868,-597.1,1518
NM_001359,-286,1008
NM_023034,-1193.8,4314
NM_003513,-161,393
NM_033060,-118.7,384
NM_031957,-225.7,525
NM_003528,-122.3,381
NM_021018,-160.5,411
NM_003531,-143.8,411
NM_003529,-148.2,411
NM_021062,-120.9,381
NM_014337,-515.2,1563
NM_148175,-515.2,1563
NM_148176,-525,1584
NM_030641,-340.2,1032
NM_001204118,-415.8,1137
NM_016089,-359.4,1095
NM_001079818,-935.9,3276
NM_152416,-305.1,1002
NM_002210,-950.9,3147
NM_176885,-257.2,930
NM_176888,-230.1,900
NM_080489,-343.6,879
NM_016943,-275.2,951
NM_003637,-1356.5,3504
NM_001190442,-540.5,2088
NM_145641,-213.5,609
NM_182619,-598,1341
NM_002208,-1348,3540
NM_001080511,-306.1,645
NM_014349,-339.3,996
NM_001127491,-934.2,2310
NM_001256720,-195.4,561
NM_005213,-66.87,297
NM_006574,-691.3,1620
NM_001303238,-835.2,2103
NM_001282389,-674.4,2148
NM_020039,-652.2,1725
NM_000210,-933.2,3222
NM_033453,-233.8,585
NM_001162893,-93.5,300
NM_001289049,-469.9,1392
NM_174889,-122.8,510
NM_001297644,-269.1,1176
NM_000100,-82,297
NM_005505,-564.6,1530
NM_022080,-279.2,897
NM_002655,-404.6,1503
NM_002657,-552.7,1491
NM_005941,-515.3,1824
NM_003827,-318.2,888
NM_199074,-148.5,384
NM_006690,-835.2,1938
NM_001083946,-326.3,1032
NM_000889,-1041.8,2397
NM_002205,-1364.3,3297
NM_005127,-96.9,450
NM_182826,-512.6,1401
NM_001242690,-454.2,1692
NM_002203,-988.7,3546
NM_004995,-676,1749
NM_001289046,-469.9,1392
NM_000212,-875.6,2367
NM_000211,-934.2,2310
NM_001283018,-282,909
NM_181501,-956,3540
NM_001004419,-151,585
NM_012278,-376.5,1044
NM_024120,-297.4,1038
NM_002591,-705.4,1869
NM_001303040,-1197.9,3111
NM_001243403,-917.5,2721
NM_001308,-498.7,1377
NM_014165,-113.2,528
NM_000632,-1300,3459
NM_001007253,-510.47,1815
NM_173060,-538.2,2061
NM_197947,-198.6,744
NM_173619,-600.4,1341
NM_001303277,-246.3,675
NM_023921,-213.4,924
NM_001011880,-613.7,1368
NM_001004439,-1336,3567
NM_002209,-1347.6,3513
NM_023920,-217.2,912
NM_000887,-1396.2,3492
NM_001095,-599.3,1587
NM_020321,-681.6,1650
NM_001872,-325.2,1272
NM_001206942,-438.6,1206
NM_001114380,-1257.3,3261
NM_014358,-184.4,660
NM_001206739,-144.7,651
NM_001199784,-343.6,879
NM_001145000,-914.6,3039
NM_018980,-281.3,900
NM_001082959,-574,1521
NM_001162894,-93.5,300
NM_002213,-927,2400
NM_173833,-676.3,1488
NM_176889,-225,930
NM_014288,-102.9,534
NM_181493,-221.4,534
NM_003693,-1214.8,2493
NM_015871,-153.5,405
NM_015685,-244.3,624
NM_001283026,-178.8,615
NM_030882,-373.1,1014
NM_001289048,-469.9,1392
NM_005869,-316.3,1419
NM_033668,-669.1,2406
NM_002207,-1132.1,3108
NM_199070,-148.5,384
NM_176887,-241.6,930
NM_016944,-219.1,900
NM_023922,-240.2,954
NM_001267623,-191.9,462
NM_144736,-398.8,1326
NM_145637,-373.1,1014
NM_001097643,-249.7,960
NM_004791,-527.8,1485
NM_014656,-93.5,300
NM_001039375,-286.9,954
NM_001206943,-715.1,1701
NM_004769,-669.6,1596
NM_002206,-1516.1,3414
NM_001289045,-469.9,1392
NM_000888,-730.3,2367
NM_183377,-706.4,1692
NM_001303527,-475.2,1125
NM_001166019,-1024,2760
NM_032799,-357.4,804
NM_001282475,-796.11,2142
NM_001253852,-718.7,2220
NM_014444,-644.1,2001
NM_001303525,-102.8,315
NM_019087,-163.8,615
NM_001284379,-175.6,441
NM_053041,-192.9,603
NM_018347,-250.6,603
NM_017828,-249.4,600
NM_012071,-157.3,588
NM_015665,-628.4,1641
NM_001193609,-317.6,1197
NM_001303528,-477.8,1146
NM_016261,-365.5,1362
NM_001069,-551.9,1338
NM_145730,-1057.6,2820
NM_006086,-557.3,1353
NM_001253853,-620.4,1923
NM_006088,-553.4,1338
NM_153228,-647.6,2292
NM_025047,-170.3,579
NM_006594,-718.7,2220
NM_001284378,-123.3,342
NM_014855,-1131.7,2424
NM_016437,-502,1356
NM_001174151,-220.2,978
NM_001204447,-250.6,603
NM_000231,-275.1,876
NM_138368,-1324.3,2637
NM_004722,-545.7,1362
NM_001256617,-1085.6,2793
NM_001039569,-98,465
NM_003916,-113.8,474
NM_001283,-165.2,477
NM_001254727,-120.7,450
NM_001193611,-279.2,1056
NM_032525,-554,1341
NM_152316,-179.7,783
NM_007077,-121.6,480
NM_006322,-865.7,2724
NM_001303529,-362.2,903
NM_052903,-898.3,3075
NM_020367,-253.3,1017
NM_001128,-704.6,2469
NM_018569,-239.3,909
NM_001284377,-158.2,423
NM_001113738,-178.6,534
NM_016144,-162,609
NM_015340,-935.6,2712
NM_178012,-551.7,1338
NM_001204446,-250.6,603
NM_006659,-1055.5,2709
NM_001300887,-446,1278
NM_000042,-276.1,1038
NM_021575,-96.6,315
NM_009590,-911.5,2271
NM_001282474,-463.11,1215
NM_001308312,-553.8,1716
NM_001252127,-810.9,3189
NM_001197181,-484.2,1137
NM_001040025,-246.7,594
NM_001102610,-880.5,3075
NM_001283020,-239.9,780
NM_007347,-905.7,3414
NM_001286278,-786,2475
NM_003917,-905.01,2358
NM_001286414,-646.7,2004
NM_018229,-369.5,1473
NM_016094,-163.4,600
NM_001288813,-62.3,267
NM_001099339,-191.6,600
NM_001128426,-204,810
NM_032493,-471.1,1272
NM_001193610,-312.7,1191
NM_001286279,-414.5,1320
NM_004069,-132.9,429
NM_001288812,-96.9,378
NM_001272071,-111.7,483
NM_001301078,-147.3,471
NM_001303530,-362.2,903
NM_001293212,-500.4,1395
NM_001195581,-112.2,459
NM_016632,-96.9,378
NM_001301076,-155.1,477
NM_001193613,-188.5,714
NM_144996,-229,966
NM_001130524,-494.5,1308
NM_001286521,-199.8,774
NM_001174150,-308.4,1287
NM_006404,-276.9,717
NM_001128126,-105,435
NM_001310315,-461,1083
NM_001173466,-599.4,1542
NM_016262,-406.2,1428
NM_001158,-885.3,2190
NM_001030007,-705.5,2478
NM_001070,-490.3,1356
NM_001303526,-508.3,1230
NM_001301081,-136.6,435
NM_024096,-207.1,513
NM_003676,-253.6,972
NM_014804,-843.9,2904
NM_016086,-273.4,942
NM_006516,-598.6,1479
NM_006087,-567.5,1335
NM_024010,-658.6,2178
NM_001184943,-158.3,504
NM_006716,-442.4,2025
NM_001184941,-179.4,555
NM_147202,-161,507
NM_001184942,-162.6,522
NM_002185,-408,1380
NM_001184940,-182.1,558
NM_001184945,-143,471
NM_002454,-625.3,2097
NM_015447,-1776.4,4809
NM_001198557,-302.97,1131
NM_005573,-560.6,1761
NM_016281,-741.7,2697
NM_152833,-177,420
NM_001244262,-454.5,1575
NM_016518,-416.8,1173
NM_012257,-444.5,1545
NM_020151,-410.7,1113
NM_001256526,-177,420
NM_001790,-422.1,1422
NM_022809,-362.1,1203
NM_001287582,-422.1,1422
NM_001318067,-390.5,1395
NM_001318068,-276,960
NM_005800,-823.1,3279
NM_017948,-908.1,3504
NM_023927,-336.9,1299
NM_021218,-71.8,315
NM_032561,-193.4,654
NM_001085368,-390.9,1581
NM_004269,-313.1,936
NM_013400,-790.5,1704
NM_181718,-586.9,1173
NM_001201576,-383.4,888
NM_144980,-464.2,1410
NM_001199455,-782.4,2511
NM_001033580,-332.9,954
NM_016338,-773.8,2928
NM_021626,-456.7,1359
NM_001142569,-805.8,1737
NM_144589,-389.1,789
NM_013250,-383.4,1554
NM_001253882,-129.7,393
NM_017530,-405.9,1113
NM_016556,-193.2,654
NM_020240,-73,255
NM_152559,-341.6,738
NM_199298,-186.5,678
NM_133174,-642.6,1455
NM_033506,-702.7,1743
NM_031904,-649,1395
NM_177441,-354.2,906
NM_001242897,-1532.5,4512
NM_024617,-1142.5,4488
NM_004237,-402.2,1299
NM_024668,-619.4,1884
NM_031902,-425.7,1293
NM_015681,-233.9,615
NM_024941,-326.2,1254
NM_183009,-906.1,3444
NM_001130069,-433.2,1077
NM_016246,-364.1,813
NM_032620,-734.9,1479
NM_025213,-976,2037
NM_033402,-642.7,3099
NM_001003684,-65.7,189
NM_001007269,-154.7,396
NM_001153552,-127.1,396
NM_001170790,-656.3,1674
NM_001004051,-867.9,2517
NM_001146039,-209.3,741
NM_001102454,-1086.1,2169
NM_032635,-233.7,675
NM_001114357,-208.3,930
NM_017724,-302.8,1203
NM_001029891,-269.6,765
NM_015660,-295.2,1014
NM_013304,-635.3,1458
NM_032390,-222.3,882
NM_003718,-1604.34,4539
NM_001104577,-604.7,1347
NM_153042,-531.2,1773
NM_001031834,-313.4,837
NM_173084,-253.5,1212
NM_001080554,-337.7,966
NM_198040,-956.3,2577
NM_017944,-1015.31,3864
NM_181342,-149.1,669
NM_145291,-723.3,2298
NM_032186,-75.9,318
NM_013393,-287.3,741
NM_031450,-417.6,879
NM_181308,-496.8,1527
NM_020228,-1209.5,3483
NM_001253816,-619.3,1338
NM_024068,-193.4,636
NM_144584,-345.6,1182
NM_021821,-241.4,972
NM_001256858,-166.9,543
NM_002158,-335.1,1296
NM_001256399,-254.6,840
NM_173797,-324.1,1455
NM_001166237,-677.7,1455
NM_172027,-613.3,1437
NM_133466,-438.8,1599
NM_001256171,-352.6,1878
NM_001093725,-737.6,1563
NM_024094,-328.3,1182
NM_015608,-993.1,3615
NM_181727,-173.3,573
NM_017830,-166.3,738
NM_001135704,-423.4,1026
NM_033124,-388.3,1455
NM_032507,-722.5,2430
NM_001080481,-610.8,2445
NM_001168649,-712.2,2550
NM_020360,-383.4,888
NM_021126,-438.5,954
NM_018447,-214.5,786
NM_032864,-264.1,939
NM_001144958,-821.9,2196
NM_016058,-102.7,528
NM_001102564,-242.4,627
NM_021965,-628,1704
NM_031207,-323.6,744
NM_001036646,-66.4,231
NM_001128627,-555.2,1869
NM_014375,-340.7,1149
NM_001198862,-425.9,1236
NM_012477,-331.1,810
NM_001483,-269.3,861
NM_018139,-1030.4,2514
NM_003475,-564.7,1122
NM_018416,-560.4,1725
NM_024959,-698.4,1755
NM_001143906,-575.7,1749
NM_015589,-756.6,2157
NM_030809,-606.9,1632
NM_017842,-173.4,441
NM_024653,-183.6,555
NM_013306,-410.2,1029
NM_148179,-197.4,492
NM_024610,-418.8,1467
NM_018383,-1480,4011
NM_014180,-179.7,621
NM_001010866,-536.6,1179
NM_024645,-194.1,690
NM_022133,-242.6,1035
NM_001184874,-867.9,2517
NM_153636,-730.1,1677
NM_024671,-658.1,1623
NM_144577,-866.2,2013
NM_003115,-427.2,1518
NM_001242418,-554.2,1746
NM_001083613,-303.4,723
NM_015411,-396.3,963
NM_153214,-552.9,1320
NM_015163,-772,2133
NM_001037165,-985.6,2202
NM_032860,-342.4,1428
NM_001008489,-161.3,726
NM_001017435,-139,570
NM_001004354,-143.6,345
NM_006338,-922.3,2142
NM_001168325,-212.8,564
NM_001242845,-325.2,1077
NM_139209,-600,1662
NM_138446,-252.5,705
NM_138287,-620.9,2223
NM_001007271,-260.3,567
NM_152716,-682.04,2313
NM_001198533,-670.4,2622
NM_005792,-100.5,483
NM_018215,-551.1,1320
NM_138424,-677.7,1542
NM_032811,-412.7,1236
NM_148921,-669.1,1755
NM_019006,-152.6,627
NM_007244,-113.3,405
NM_012393,-1778.6,4017
NM_023915,-289.7,1077
NM_001042685,-373.7,1068
NM_025104,-457.2,1296
NM_139015,-346.3,1155
NM_001166292,-1464.8,3441
NM_001199345,-138.3,441
NM_005715,-404.3,1221
NM_001014279,-219,582
NM_001098783,-95.8,375
NM_016374,-932.5,3939
NM_012265,-584.6,1161
NM_001006622,-249.7,981
NM_145173,-235.3,597
NM_001014840,-201.9,540
NM_182533,-285.5,543
NM_173810,-167.1,516
NM_001136239,-704.5,1788
NM_001040183,-205.1,762
NM_000998,-79.9,279
NM_032037,-366.3,822
NM_014153,-752.2,2916
NM_005250,-479.9,1038
NM_001195422,-746,1545
NM_001199161,-1741.4,4155
NM_022733,-418.8,1290
NM_016570,-270.1,1134
NM_007075,-389.2,1086
NM_018197,-693.9,2046
NM_001135635,-418.4,882
NM_024701,-349.1,837
NM_152587,-217.1,942
NM_004890,-229.6,684
NM_001029976,-712.3,2049
NM_001168480,-475.2,1677
NM_032866,-1264.6,3909
NM_001098634,-708.9,1782
NM_005893,-644.2,1767
NM_017996,-537.9,1686
NM_001130842,-382.7,1566
NM_004679,-150.1,378
NM_001040159,-374.5,1302
NM_006495,-258.9,1347
NM_033550,-305.5,762
NM_015189,-663.7,2436
NM_001159749,-382.7,1425
NM_001143766,-709.7,2487
NM_018700,-561.8,2187
NM_183421,-286,1104
NM_001102595,-743.1,1869
NM_001079841,-132.6,564
NM_001168468,-701.9,1518
NM_021226,-938.3,2097
NM_001099642,-611.9,2313
NM_001142935,-244.9,582
NM_001166347,-784.6,1821
NM_001145514,-426.8,1305
NM_015426,-456,1224
NM_138414,-308,882
NM_003501,-822.1,2103
NM_024595,-192,579
NM_182640,-322.7,1191
NM_023947,-466.8,1182
NM_001077188,-722.2,1938
NM_199297,-132,501
NM_001143853,-195.4,612
NM_001128923,-675.3,2304
NM_006141,-477.8,1479
NM_033390,-785.2,2652
NM_024627,-466.2,1095
NM_001311,-83.5,234
NM_001153690,-56.6,285
NM_001017998,-83.7,207
NM_015084,-361.3,1245
NM_001161363,-383.6,1185
NM_017423,-588.3,1974
NM_138809,-202,738
NM_014929,-569.8,2133
NM_001142418,-238.4,867
NM_020856,-1126.44,3246
NM_024680,-730.8,2604
NM_022088,-659.2,1884
NM_152549,-243,1341
NM_001128214,-198.6,714
NM_030923,-347.7,870
NM_001130675,-433.8,1833
NM_019022,-361.9,1365
NM_138290,-414.9,1422
NM_001197030,-580.3,1746
NM_001042490,-294.5,1188
NM_017623,-1099.9,2124
NM_001099439,-1458.1,3027
NM_001136558,-531.5,1716
NM_013312,-940.2,2160
NM_016037,-170.7,762
NM_001256678,-480.4,1704
NM_145045,-708.5,1788
NM_001012991,-438.6,1377
NM_198897,-401.4,1095
NM_001135812,-185.9,666
NM_001099783,-134.1,600
NM_032871,-596.2,1293
NM_001145445,-1034,3378
NM_145065,-620.6,1410
NM_144775,-938.2,2814
NM_021943,-208.3,684
NM_213609,-104.4,402
NM_001100598,-478.4,1116
NM_194285,-632.1,2058
NM_030979,-541.2,1896
NM_024105,-588.8,1467
NM_152307,-405.7,870
NM_144719,-801,2148
NM_001008707,-780.6,2505
NM_001166135,-560.2,1857
NM_004804,-427.2,1020
NM_001007188,-506.4,1680
NM_006520,-94.9,351
NM_016060,-102.2,396
NM_001256121,-343.2,1227
NM_001142444,-516.2,1527
NM_001142450,-577.3,1368
NM_001003897,-76.9,258
NM_133635,-482.5,1290
NM_014182,-132.5,462
NM_030937,-615.9,1563
NM_020453,-1285.4,4281
NM_181489,-1003.8,3096
NM_033480,-374,1314
NM_001128931,-362.1,1170
NM_001153585,-80.1,369
NM_031903,-178.1,567
NM_019108,-570.9,1563
NM_012180,-247.1,960
NM_001098797,-559.7,1521
NM_024524,-992.3,3681
NM_080861,-451.8,1068
NM_001112706,-650.3,2148
NM_004214,-391.9,1074
NM_001009960,-354.9,1476
NM_001134432,-179.8,732
NM_001038702,-73,255
NM_020236,-230.3,978
NM_024736,-677.7,1455
NM_001008394,-291.3,1002
NM_016930,-291.2,1008
NM_001013698,-182.6,678
NM_001146071,-487.3,1956
NM_001010854,-888.4,2532
NM_001256798,-805.1,2043
NM_001114093,-414.4,1392
NM_001099922,-970.2,3414
NM_001037160,-260.1,477
NM_003324,-411.6,1329
NM_001002914,-312.6,699
NM_206837,-208.5,672
NM_001100407,-228.9,564
NM_014296,-656,2442
NM_022077,-76.9,258
NM_001202469,-243.3,744
NM_001127350,-208.2,627
NM_014066,-296.7,675
NM_001039592,-542.2,1458
NM_015652,-1114.8,3744
NM_001037305,-186.5,678
NM_032641,-368.8,792
NM_144977,-336.1,1281
NM_020689,-709.9,1935
NM_176793,-232.7,609
NM_018207,-602.9,1428
NM_004784,-726.1,2622
NM_001099271,-463.3,1728
NM_001142443,-516.2,1527
NM_001100816,-155.7,702
NM_019116,-335.8,930
NM_207015,-629.4,2388
NM_024775,-138.6,504
NM_001171162,-1518.5,4077
NM_032048,-1192.6,3162
NM_001077242,-383.5,1536
NM_014957,-1346.9,3597
NM_170686,-668,1929
NM_182503,-165.3,576
NM_018944,-256.8,702
NM_021933,-509.7,1167
NM_145255,-298.2,786
NM_138383,-942.2,2244
NM_014460,-187.1,462
NM_152231,-665.9,2136
NM_001144939,-145.9,345
NM_080794,-287.3,1062
NM_032494,-178.6,876
NM_001867,-49.8,192
NM_199078,-1046.2,1980
NM_024107,-354.2,906
NM_001113324,-147.2,372
NM_001037304,-132,501
NM_014972,-801.7,2031
NM_212551,-234.7,684
NM_016643,-461.7,954
NM_198514,-600.4,2181
NM_183376,-441.1,1257
NM_017986,-604.7,1347
NM_001243204,-380.2,891
NM_022734,-496.4,1371
NM_001143935,-524.5,1923
NM_014766,-406,1245
NM_032213,-382.6,1176
NM_021994,-350,1353
NM_001110822,-297.2,1188
NM_032338,-69.9,390
NM_001136042,-628.2,1761
NM_001099225,-150.8,465
NM_001146314,-285.7,633
NM_022048,-340.4,1269
NM_015631,-573.6,1824
