"","transcript_id","freeenergy","length"
"7863","NONHSAT101279.2","-176.50"," 490.0000"
"7864","NONHSAT101283.2","-562.60","1810.0000"
"7865","NONHSAT101284.2","-941.60","3465.0000"
"7866","NONHSAT101285.2","-806.60","2980.0000"
"7867","NONHSAT101304.2","-381.57","1656.0000"
"7868","NONHSAT101309.2","-133.60"," 344.0000"
"7869","NONHSAT101313.2","-67.90"," 440.0000"
"7870","NONHSAT101318.2","-110.20"," 396.0000"
"7871","NONHSAT101322.2","-187.20"," 557.0000"
"7872","NONHSAT101324.2","-740.60","1986.0000"
"7873","NONHSAT101325.2","-170.40"," 579.0000"
"7874","NONHSAT101327.2","-139.20"," 468.0000"
"7875","NONHSAT101347.2","-59.80"," 263.0000"
"7876","NONHSAT101354.2","-746.00","3155.0000"
"7877","NONHSAT101419.2","-947.10","3851.0000"
"7878","NONHSAT101421.2","-754.30","2370.0000"
"7879","NONHSAT101423.2","-543.80","1575.0000"
"7880","NONHSAT101488.2","-222.60"," 770.0000"
"7881","NONHSAT101489.2","-105.10"," 409.0000"
"7882","NONHSAT101491.2","-228.30"," 893.0000"
"7883","NONHSAT101495.2","-560.00","2275.0000"
"7884","NONHSAT101503.2","-299.90"," 933.0000"
"7885","NONHSAT101516.2","-603.80","2841.0000"
"7886","NONHSAT101518.2","-106.80"," 399.0000"
"7887","NONHSAT101522.2","-101.60"," 432.0000"
"7888","NONHSAT101532.2","-271.80","1104.0000"
"7889","NONHSAT101537.2","-623.90","1892.0000"
"7890","NONHSAT101596.2","-282.30","1175.0000"
"7891","NONHSAT101625.2","-587.10","1580.0000"
"7892","NONHSAT101632.2","-420.70","1463.0000"
"7893","NONHSAT101636.2","-644.50","2569.0000"
"7894","NONHSAT101658.2","-340.20"," 961.0000"
"7895","NONHSAT101659.2","-344.00","1546.0000"
"7896","NONHSAT101661.2","-1117.20","4572.0000"
"7897","NONHSAT101663.2","-155.10"," 577.0000"
"7898","NONHSAT101665.2","-151.50"," 640.0000"
"7899","NONHSAT101670.2","-168.60"," 591.0000"
"7900","NONHSAT101745.2","-87.70"," 365.0000"
"7901","NONHSAT101763.2","-217.00"," 682.0000"
"7902","NONHSAT101765.2","-147.20"," 507.0000"
"7903","NONHSAT101766.2","-680.20","2352.0000"
"7904","NONHSAT101771.2","-914.20","3562.0000"
"7905","NONHSAT101784.2","-637.60","2403.0000"
"7906","NONHSAT101785.2","-462.60","1650.0000"
"7907","NONHSAT101803.2","-224.40"," 913.0000"
"7908","NONHSAT101886.2","-210.50"," 946.0000"
"7909","NONHSAT101888.2","-139.80"," 491.0000"
"7910","NONHSAT101891.2","-77.90"," 337.0000"
"7911","NONHSAT101894.2","-300.80","1032.0000"
"7912","NONHSAT101895.2","-1493.34","4465.0000"
"7913","NONHSAT101910.2","-155.40"," 502.0000"
"7914","NONHSAT101912.2","-130.40"," 321.0000"
"7915","NONHSAT101926.2","-466.10","1334.0000"
"7916","NONHSAT101937.2","-483.30","1469.0000"
"7917","NONHSAT101939.2","-472.00","1357.0000"
"7918","NONHSAT101940.2","-644.80","1729.0000"
"7919","NONHSAT101945.2","-84.00"," 403.0000"
"7920","NONHSAT101946.2","-133.60"," 766.0000"
"7921","NONHSAT101948.2","-870.27","3763.0000"
"7922","NONHSAT101954.2","-87.20"," 421.0000"
"7923","NONHSAT101960.2","-142.60"," 617.0000"
"7924","NONHSAT101962.2","-558.60","2301.0000"
"7925","NONHSAT101963.2","-570.10","1943.0000"
"7926","NONHSAT101966.2","-187.50"," 584.0000"
"7927","NONHSAT101967.2","-153.30"," 447.0000"
"7928","NONHSAT101968.2","-223.70"," 547.0000"
"7929","NONHSAT101970.2","-1382.00","4374.0000"
"7930","NONHSAT101972.2","-460.50","1802.0000"
"7931","NONHSAT101974.2","-486.90","1864.0000"
"7932","NONHSAT101978.2","-142.60"," 469.0000"
"7933","NONHSAT101979.2","-352.70","1021.0000"
"7934","NONHSAT101983.2","-204.20"," 610.0000"
"7935","NONHSAT101985.2","-202.50"," 610.0000"
"7936","NONHSAT101987.2","-533.60","2158.0000"
"7937","NONHSAT102002.2","-366.00","1178.0000"
"7938","NONHSAT102003.2","-85.00"," 403.0000"
"7939","NONHSAT102005.2","-105.10"," 351.0000"
"7940","NONHSAT102006.2","-102.80"," 296.0000"
"7941","NONHSAT102009.2","-46.70"," 205.0000"
"7942","NONHSAT102010.2","-153.10"," 388.0000"
"7943","NONHSAT102030.2","-611.50","1962.0000"
"7944","NONHSAT102032.2","-156.80"," 450.0000"
"7945","NONHSAT102041.2","-330.50","1354.0000"
"7946","NONHSAT102042.2","-199.00"," 623.0000"
"7947","NONHSAT102043.2","-1157.00","4297.0000"
"7948","NONHSAT102044.2","-742.80","2484.0000"
"7949","NONHSAT102054.2","-92.90"," 290.0000"
"7950","NONHSAT102088.2","-668.40","2605.0000"
"7951","NONHSAT102105.2","-82.20"," 245.0000"
"7952","NONHSAT102122.2","-119.60"," 317.0000"
"7953","NONHSAT102125.2","-238.90"," 771.0000"
"7954","NONHSAT102127.2","-181.40"," 652.0000"
"7955","NONHSAT102166.2","-1224.90","3705.0000"
"7956","NONHSAT102193.2","-518.80","2063.0000"
"7957","NONHSAT102194.2","-163.00"," 534.0000"
"7958","NONHSAT102195.2","-188.60"," 396.0000"
"7959","NONHSAT102197.2","-207.90"," 479.0000"
"7960","NONHSAT102201.2","-142.40"," 345.0000"
"7961","NONHSAT102213.2","-184.70"," 770.0000"
"7962","NONHSAT102216.2","-136.10"," 562.0000"
"7963","NONHSAT102230.2","-114.70"," 381.0000"
"7964","NONHSAT102251.2","-142.20"," 291.0000"
"7965","NONHSAT102257.2","-658.44","2905.0000"
"7966","NONHSAT102261.2","-373.30","1191.0000"
"7967","NONHSAT102262.2","-171.30"," 603.0000"
"7968","NONHSAT102263.2","-339.90","1142.0000"
"7969","NONHSAT102264.2","-199.20"," 636.0000"
"7970","NONHSAT102265.2","-220.00"," 678.0000"
"7971","NONHSAT102266.2","-206.00"," 750.0000"
"7972","NONHSAT102267.2","-565.10","1697.0000"
"7973","NONHSAT102269.2","-365.90","1300.0000"
"7974","NONHSAT102270.2","-175.30"," 527.0000"
"7975","NONHSAT102273.2","-313.60"," 869.0000"
"7976","NONHSAT102277.2","-189.70"," 582.0000"
"7977","NONHSAT102279.2","-278.10","1268.0000"
"7978","NONHSAT102280.2","-546.90","1987.0000"
"7979","NONHSAT102281.2","-94.90"," 342.0000"
"7980","NONHSAT102282.2","-149.10"," 598.0000"
"7981","NONHSAT102284.2","-1087.40","3602.0000"
"7982","NONHSAT102289.2","-127.60"," 546.0000"
"7983","NONHSAT102302.2","-557.40","2064.0000"
"7984","NONHSAT102305.2","-688.70","2260.0000"
"7985","NONHSAT102316.2","-1689.20","4737.0000"
"7986","NONHSAT102319.2","-129.00"," 455.0000"
"7987","NONHSAT102344.2","-168.20"," 497.0000"
"7988","NONHSAT102345.2","-107.30"," 379.0000"
"7989","NONHSAT102355.2","-351.50","1187.0000"
"7990","NONHSAT102356.2","-89.30"," 406.0000"
"7991","NONHSAT102382.2","-85.30"," 312.0000"
"7992","NONHSAT102404.2","-333.60","1151.0000"
"7993","NONHSAT102405.2","-301.00"," 837.0000"
"7994","NONHSAT102412.2","-233.00"," 549.0000"
"7995","NONHSAT102421.2","-407.60","1394.0000"
"7996","NONHSAT102423.2","-599.00","1371.0000"
"7997","NONHSAT102427.2","-138.70"," 566.0000"
"7998","NONHSAT102439.2","-187.50"," 601.0000"
"7999","NONHSAT102440.2","-1011.50","2740.0000"
"8000","NONHSAT102441.2","-649.70","2074.0000"
"8001","NONHSAT102442.2","-707.10","2249.0000"
"8002","NONHSAT102443.2","-648.00","2069.0000"
"8003","NONHSAT102457.2","-401.80","1645.0000"
"8004","NONHSAT102474.2","-147.40"," 487.0000"
"8005","NONHSAT102476.2","-102.60"," 296.0000"
"8006","NONHSAT102485.2","-325.40","1040.0000"
"8007","NONHSAT102488.2","-148.00"," 487.0000"
"8008","NONHSAT102513.2","-176.50"," 584.0000"
"8009","NONHSAT102552.2","-372.70","1453.0000"
"8010","NONHSAT102561.2","-178.80"," 767.0000"
"8011","NONHSAT102565.2","-51.90"," 222.0000"
"8012","NONHSAT102568.2","-80.50"," 261.0000"
"8013","NONHSAT102588.2","-395.20"," 764.0000"
"8014","NONHSAT102600.2","-145.00"," 495.0000"
"8015","NONHSAT102601.2","-122.30"," 420.0000"
"8016","NONHSAT102608.2","-341.70","1538.0000"
"8017","NONHSAT102610.2","-178.60"," 610.0000"
"8018","NONHSAT102611.2","-204.40"," 731.0000"
"8019","NONHSAT102614.2","-183.10"," 688.0000"
"8020","NONHSAT102616.2","-310.00","1109.0000"
"8021","NONHSAT102619.2","-185.20"," 740.0000"
"8022","NONHSAT102620.2","-165.70"," 596.0000"
"8023","NONHSAT102625.2","-203.60"," 726.0000"
"8024","NONHSAT102627.2","-365.90","1336.0000"
"8025","NONHSAT102629.2","-271.50","1141.0000"
"8026","NONHSAT102630.2","-246.70","1014.0000"
"8027","NONHSAT102632.2","-176.20"," 686.0000"
"8028","NONHSAT102634.2","-151.80"," 649.0000"
"8029","NONHSAT102635.2","-212.40"," 790.0000"
"8030","NONHSAT102636.2","-140.60"," 580.0000"
"8031","NONHSAT102637.2","-389.20","1547.0000"
"8032","NONHSAT102638.2","-73.20"," 370.0000"
"8033","NONHSAT102640.2","-166.10"," 628.0000"
"8034","NONHSAT102641.2","-279.30","1043.0000"
"8035","NONHSAT102652.2","-894.10","3494.0000"
"8036","NONHSAT102728.2","-187.80"," 896.0000"
"8037","NONHSAT102729.2","-86.60"," 497.0000"
"8038","NONHSAT102732.2","-857.80","3347.0000"
"8039","NONHSAT102738.2","-126.10"," 597.0000"
"8040","NONHSAT102739.2","-65.70"," 274.0000"
"8041","NONHSAT102741.2","-186.70"," 791.0000"
"8042","NONHSAT102745.2","-241.60"," 890.0000"
"8043","NONHSAT102746.2","-100.30"," 433.0000"
"8044","NONHSAT102748.2","-1344.80","3860.0000"
"8045","NONHSAT102750.2","-430.00","1234.0000"
"8046","NONHSAT102751.2","-157.50"," 582.0000"
"8047","NONHSAT102752.2","-769.00","2672.0000"
"8048","NONHSAT102755.2","-34.60"," 212.0000"
"8049","NONHSAT102762.2","-705.30","2502.0000"
"8050","NONHSAT102773.2","-113.70"," 511.0000"
"8051","NONHSAT102777.2","-64.20"," 244.0000"
"8052","NONHSAT102784.2","-204.30"," 707.0000"
"8053","NONHSAT102787.2","-1195.70","3620.0000"
"8054","NONHSAT102788.2","-1059.80","3407.0000"
"8055","NONHSAT102790.2","-703.30","2562.0000"
"8056","NONHSAT102792.2","-976.10","3240.0000"
"8057","NONHSAT102793.2","-753.00","2658.0000"
"8058","NONHSAT102795.2","-764.80","2697.0000"
"8059","NONHSAT102797.2","-264.60","1005.0000"
"8060","NONHSAT102798.2","-135.80"," 591.0000"
"8061","NONHSAT102802.2","-766.60","2891.0000"
"8062","NONHSAT102803.2","-725.40","2778.0000"
"8063","NONHSAT102805.2","-994.10","3453.0000"
"8064","NONHSAT102807.2","-319.90"," 922.0000"
"8065","NONHSAT102816.2","-104.40"," 595.0000"
"8066","NONHSAT102818.2","-767.70","3157.0000"
"8067","NONHSAT102856.2","-241.60"," 809.0000"
"8068","NONHSAT102859.2","-160.20"," 577.0000"
"8069","NONHSAT102860.2","-465.70","1702.0000"
"8070","NONHSAT102885.2","-911.60","4652.0000"
"8071","NONHSAT102893.2","-328.04","1344.0000"
"8072","NONHSAT102906.2","-110.40"," 433.0000"
"8073","NONHSAT102909.2","-609.10","2333.0000"
"8074","NONHSAT102910.2","-249.20"," 993.0000"
"8075","NONHSAT102912.2","-800.30","2245.0000"
"8076","NONHSAT102917.2","-82.90"," 362.0000"
"8077","NONHSAT102919.2","-106.10"," 495.0000"
"8078","NONHSAT102952.2","-832.90","2387.0000"
"8079","NONHSAT102968.2","-585.20","1876.0000"
"8080","NONHSAT103004.2","-111.40"," 488.0000"
"8081","NONHSAT103012.2","-283.50","1513.0000"
"8082","NONHSAT103042.2","-1107.27","2816.0000"
"8083","NONHSAT103073.2","-160.10"," 574.0000"
"8084","NONHSAT103124.2","-89.90"," 359.0000"
"8085","NONHSAT103133.2","-669.90","2704.0000"
"8086","NONHSAT103177.2","-209.80"," 741.0000"
"8087","NONHSAT103200.2","-111.10"," 523.0000"
"8088","NONHSAT103210.2","-914.20","2969.0000"
"8089","NONHSAT103211.2","-470.30","1367.0000"
"8090","NONHSAT103213.2","-115.30"," 361.0000"
"8091","NONHSAT103215.2","-66.20"," 266.0000"
"8092","NONHSAT103223.2","-153.20"," 711.0000"
"8093","NONHSAT103228.2","-761.90","1688.0000"
"8094","NONHSAT103241.2","-160.20"," 645.0000"
"8095","NONHSAT103249.2","-199.30"," 652.0000"
"8096","NONHSAT103250.2","-174.10"," 669.0000"
"8097","NONHSAT103292.2","-109.60"," 465.0000"
"8098","NONHSAT103295.2","-109.20"," 452.0000"
"8099","NONHSAT103297.2","-477.30","2007.0000"
"8100","NONHSAT103302.2","-57.70"," 295.0000"
"8101","NONHSAT103311.2","-236.90"," 564.0000"
"8102","NONHSAT103355.2","-114.50"," 581.0000"
"8103","NONHSAT103359.2","-833.50","3072.0000"
"8104","NONHSAT103365.2","-680.60","1552.0000"
"8105","NONHSAT103367.2","-294.80"," 967.0000"
"8106","NONHSAT103409.2","-58.60"," 327.0000"
"8107","NONHSAT103433.2","-940.10","3254.0000"
"8108","NONHSAT103477.2","-165.60"," 586.0000"
"8109","NONHSAT103504.2","-694.00","1932.0000"
"8110","NONHSAT103534.2","-111.20"," 558.0000"
"8111","NONHSAT103601.2","-603.30","1750.0000"
"8112","NONHSAT103608.2","-82.80"," 348.0000"
"8113","NONHSAT103615.2","-363.30","1362.0000"
"8114","NONHSAT103617.2","-145.60"," 344.0000"
"8115","NONHSAT103635.2","-797.00","1870.0000"
"8116","NONHSAT103638.2","-586.40","1852.0000"
"8117","NONHSAT103640.2","-742.80","2019.0000"
"8118","NONHSAT103645.2","-341.59","1004.0000"
"8119","NONHSAT103648.2","-240.80"," 679.0000"
"8120","NONHSAT103649.2","-318.70","1331.0000"
"8121","NONHSAT103651.2","-716.90","2977.0000"
"8122","NONHSAT103652.2","-1002.80","3556.0000"
"8123","NONHSAT103653.2","-334.80","1080.0000"
"8124","NONHSAT103654.2","-1191.20","3622.0000"
"8125","NONHSAT103655.2","-168.10"," 485.0000"
"8126","NONHSAT103657.2","-415.60","1509.0000"
"8127","NONHSAT103679.2","-64.20"," 380.0000"
"8128","NONHSAT103685.2","-211.20"," 969.0000"
"8129","NONHSAT103724.2","-374.94","1362.0000"
"8130","NONHSAT103730.2","-602.00","2486.0000"
"8131","NONHSAT103739.2","-122.87"," 578.0000"
"8132","NONHSAT103741.2","-203.50"," 587.0000"
"8133","NONHSAT103742.2","-647.50","2245.0000"
"8134","NONHSAT103763.2","-81.70"," 403.0000"
"8135","NONHSAT103793.2","-285.10"," 570.0000"
"8136","NONHSAT103815.2","-127.80"," 412.0000"
"8137","NONHSAT103828.2","-160.20"," 416.0000"
"8138","NONHSAT103842.2","-491.00","1418.0000"
"8139","NONHSAT103861.2","-640.30","1732.0000"
"8140","NONHSAT103862.2","-1797.60","4828.0000"
"8141","NONHSAT103868.2","-280.60"," 907.0000"
"8142","NONHSAT103883.2","-107.00"," 522.0000"
"8143","NONHSAT103892.2","-220.20"," 561.0000"
"8144","NONHSAT103893.2","-566.50","1374.0000"
"8145","NONHSAT103899.2","-774.50","2162.0000"
"8146","NONHSAT103902.2","-414.00","1385.0000"
"8147","NONHSAT103908.2","-736.50","2727.0000"
"8148","NONHSAT103940.2","-181.80"," 589.0000"
"8149","NONHSAT103942.2","-187.30"," 724.0000"
"8150","NONHSAT103950.2","-444.60","1816.0000"
"8151","NONHSAT103954.2","-143.70"," 591.0000"
"8152","NONHSAT103982.2","-128.70"," 501.0000"
"8153","NONHSAT103993.2","-278.50","1148.0000"
"8154","NONHSAT104020.2","-113.20"," 441.0000"
"8155","NONHSAT104023.2","-227.00"," 670.0000"
"8156","NONHSAT104036.2","-162.10"," 618.0000"
"8157","NONHSAT104041.2","-64.70"," 201.0000"
"8158","NONHSAT104042.2","-335.90","1285.0000"
"8159","NONHSAT104051.2","-205.60"," 616.0000"
"8160","NONHSAT104055.2","-34.00"," 215.0000"
"8161","NONHSAT104072.2","-405.10","1100.0000"
"8162","NONHSAT104074.2","-185.10"," 542.0000"
"8163","NONHSAT104075.2","-254.80"," 801.0000"
"8164","NONHSAT104076.2","-209.50"," 575.0000"
"8165","NONHSAT104077.2","-149.40"," 444.0000"
"8166","NONHSAT104078.2","-278.10"," 865.0000"
"8167","NONHSAT104079.2","-94.40"," 310.0000"
"8168","NONHSAT104116.2","-424.60","1167.0000"
"8169","NONHSAT104137.2","-161.80"," 346.0000"
"8170","NONHSAT104139.2","-1292.90","4110.0000"
"8171","NONHSAT104147.2","-226.90"," 747.0000"
"8172","NONHSAT104153.2","-715.60","2837.0000"
"8173","NONHSAT104154.2","-484.80","2122.0000"
"8174","NONHSAT104175.2","-829.70","3025.0000"
"8175","NONHSAT104182.2","-485.00","1458.0000"
"8176","NONHSAT104184.2","-178.60"," 583.0000"
"8177","NONHSAT104187.2","-366.60"," 914.0000"
"8178","NONHSAT104226.2","-1093.44","3785.0000"
"8179","NONHSAT104237.2","-622.10","2542.0000"
"8180","NONHSAT104262.2","-161.90"," 622.0000"
"8181","NONHSAT104271.2","-715.80","1737.0000"
"8182","NONHSAT104279.2","-721.40","1869.0000"
"8183","NONHSAT104282.2","-242.70"," 592.0000"
"8184","NONHSAT104294.2","-1425.30","4758.0000"
"8185","NONHSAT104302.2","-182.60"," 591.0000"
"8186","NONHSAT104303.2","-163.90"," 543.0000"
"8187","NONHSAT104304.2","-357.00","1333.0000"
"8188","NONHSAT104305.2","-184.30"," 616.0000"
"8189","NONHSAT104306.2","-206.60"," 782.0000"
"8190","NONHSAT104307.2","-1102.21","3558.0000"
"8191","NONHSAT104312.2","-1875.10","4809.0000"
"8192","NONHSAT104316.2","-160.00"," 521.0000"
"8193","NONHSAT104344.2","-102.40"," 388.0000"
"8194","NONHSAT104346.2","-827.90","2829.0000"
"8195","NONHSAT104377.2","-127.10"," 456.0000"
"8196","NONHSAT104379.2","-130.60"," 474.0000"
"8197","NONHSAT104380.2","-779.80","2964.0000"
"8198","NONHSAT104439.2","-342.00","1307.0000"
"8199","NONHSAT104447.2","-78.50"," 285.0000"
"8200","NONHSAT104457.2","-146.80"," 514.0000"
"8201","NONHSAT104513.2","-140.40"," 428.0000"
"8202","NONHSAT104514.2","-1211.64","3120.0000"
"8203","NONHSAT104528.2","-608.00","1985.0000"
"8204","NONHSAT104557.2","-519.60","1509.0000"
"8205","NONHSAT104562.2","-222.40"," 585.0000"
"8206","NONHSAT104599.2","-682.10","1714.0000"
"8207","NONHSAT104629.2","-109.40"," 317.0000"
"8208","NONHSAT104633.2","-804.40","2163.0000"
"8209","NONHSAT104634.2","-119.60"," 343.0000"
"8210","NONHSAT104635.2","-410.10","1163.0000"
"8211","NONHSAT104637.2","-212.00"," 708.0000"
"8212","NONHSAT104639.2","-1277.60","4596.0000"
"8213","NONHSAT104686.2","-146.10"," 517.0000"
"8214","NONHSAT104691.2","-110.70"," 296.0000"
"8215","NONHSAT104692.2","-1124.50","3450.0000"
"8216","NONHSAT104694.2","-178.10"," 493.0000"
"8217","NONHSAT104696.2","-1316.80","3631.0000"
"8218","NONHSAT104706.2","-1017.60","2989.0000"
"8219","NONHSAT104708.2","-1172.10","2942.0000"
"8220","NONHSAT104710.2","-110.50"," 464.0000"
"8221","NONHSAT104714.2","-486.20","1575.0000"
"8222","NONHSAT104739.2","-492.20","1855.0000"
"8223","NONHSAT104743.2","-62.90"," 309.0000"
"8224","NONHSAT104744.2","-45.90"," 224.0000"
"8225","NONHSAT104764.2","-651.80","1932.0000"
"8226","NONHSAT104768.2","-568.90","1846.0000"
"8227","NONHSAT104810.2","-473.30","2176.0000"
"8228","NONHSAT104816.2","-172.10"," 638.0000"
"8229","NONHSAT104817.2","-112.70"," 573.0000"
"8230","NONHSAT104825.2","-546.80","1580.0000"
"8231","NONHSAT104830.2","-150.90"," 607.0000"
"8232","NONHSAT104836.2","-755.30","2059.0000"
"8233","NONHSAT104852.2","-788.60","2590.0000"
"8234","NONHSAT104858.2","-424.00","1480.0000"
"8235","NONHSAT104983.2","-173.90"," 519.0000"
"8236","NONHSAT104984.2","-118.50"," 394.0000"
"8237","NONHSAT104991.2","-1040.10","4475.0000"
"8238","NONHSAT104992.2","-452.60","1451.0000"
"8239","NONHSAT105007.2","-321.70","1011.0000"
"8240","NONHSAT105020.2","-382.10","1363.0000"
"8241","NONHSAT105066.2","-114.40"," 308.0000"
"8242","NONHSAT105067.2","-372.80","1337.0000"
"8243","NONHSAT105070.2","-216.30"," 962.0000"
"8244","NONHSAT105072.2","-282.50","1117.0000"
"8245","NONHSAT105100.2","-147.40"," 539.0000"
"8246","NONHSAT105112.2","-299.00","1022.0000"
"8247","NONHSAT105140.2","-339.80","1125.0000"
"8248","NONHSAT105145.2","-107.10"," 410.0000"
"8249","NONHSAT105151.2","-492.70","1509.0000"
"8250","NONHSAT105154.2","-549.10","1593.0000"
"8251","NONHSAT105155.2","-306.70"," 972.0000"
"8252","NONHSAT105157.2","-912.90","2071.0000"
"8253","NONHSAT105158.2","-926.50","2792.0000"
"8254","NONHSAT105161.2","-88.70"," 204.0000"
"8255","NONHSAT105162.2","-63.70"," 243.0000"
"8256","NONHSAT105178.2","-277.90","1191.0000"
"8257","NONHSAT105201.2","-185.60"," 513.0000"
"8258","NONHSAT105237.2","-255.10"," 776.0000"
"8259","NONHSAT105244.2","-250.40"," 795.0000"
"8260","NONHSAT105245.2","-260.10"," 794.0000"
"8261","NONHSAT105246.2","-63.60"," 288.0000"
"8262","NONHSAT105298.2","-382.80","1312.0000"
"8263","NONHSAT105304.2","-1430.60","4292.0000"
"8264","NONHSAT105313.2","-1393.20","4300.0000"
"8265","NONHSAT105317.2","-920.90","2579.0000"
"8266","NONHSAT105340.2","-292.00"," 951.0000"
"8267","NONHSAT105374.2","-156.60"," 553.0000"
"8268","NONHSAT105387.2","-123.90"," 476.0000"
"8269","NONHSAT105398.2","-815.00","2529.0000"
"8270","NONHSAT105415.2","-577.70","1600.0000"
"8271","NONHSAT105416.2","-498.30","1401.0000"
"8272","NONHSAT105444.2","-575.70","1679.0000"
"8273","NONHSAT105446.2","-150.30"," 461.0000"
"8274","NONHSAT105447.2","-950.60","2946.0000"
"8275","NONHSAT105448.2","-952.20","2857.0000"
"8276","NONHSAT105451.2","-628.60","2227.0000"
"8277","NONHSAT105452.2","-697.80","2294.0000"
"8278","NONHSAT105478.2","-166.70"," 515.0000"
"8279","NONHSAT105485.2","-378.60","1029.0000"
"8280","NONHSAT105486.2","-255.60"," 743.0000"
"8281","NONHSAT105489.2","-101.80"," 279.0000"
"8282","NONHSAT105529.2","-329.00","1004.0000"
"8283","NONHSAT105542.2","-80.70"," 271.0000"
"8284","NONHSAT105561.2","-181.50"," 525.0000"
"8285","NONHSAT105588.2","-1136.40","2589.0000"
"8286","NONHSAT105590.2","-222.00"," 586.0000"
"8287","NONHSAT105591.2","-675.40","1966.0000"
"8288","NONHSAT105595.2","-464.10","1799.0000"
"8289","NONHSAT105609.2","-266.80"," 673.0000"
"8290","NONHSAT105611.2","-173.50"," 485.0000"
"8291","NONHSAT105612.2","-113.80"," 325.0000"
"8292","NONHSAT105615.2","-205.30"," 597.0000"
"8293","NONHSAT105616.2","-359.10","1100.0000"
