transcript_id,exon
NM_005118,4
NM_001017963,12
NM_001278433,11
NM_001002251,6
NM_001177637,4
NM_014570,16
NM_001278379,6
NM_001278311,4
NM_001290309,17
NM_001015882,4
NM_001290312,12
NM_001278378,6
NM_001134758,7
NM_006145,3
NM_153614,8
NM_001198696,9
NM_001085464,18
NM_001100424,12
NM_016299,14
NM_012263,11
NM_001007229,11
NM_012266,4
NM_001282735,13
NM_001293286,13
NM_003824,2
NM_001301068,5
NM_018694,6
NM_001008410,5
NM_138467,6
NM_021979,1
NM_018209,13
NM_001242854,8
NM_001012329,5
NM_022365,12
NM_001039933,6
NM_003326,3
NM_001242855,7
NM_003563,11
NM_014757,5
NM_004208,16
NM_001276289,12
NM_001135110,11
NM_007355,12
NM_001129887,15
NM_022162,12
NM_001270950,8
NM_001659,5
NM_001177644,3
NM_138496,5
NM_001286636,10
NM_012097,6
NM_001025595,9
NM_001191033,6
NM_006597,9
NM_015073,22
NM_005347,8
NM_002156,12
NM_001281495,17
NM_003315,14
NM_005843,14
NM_001204344,2
NM_001244946,6
NM_032687,3
NM_001037174,6
NM_004134,17
NM_006421,39
NM_001195396,2
NM_001198624,6
NM_001308163,17
NM_001308162,18
NM_018198,16
NM_001159531,6
NM_001085461,19
NM_014447,8
NM_001168241,6
NM_005147,12
NM_006287,8
NM_002098,4
NM_001199135,8
NM_201262,3
NM_001085467,17
NM_001278380,6
NM_001206885,20
NM_007102,3
NM_015140,14
NM_001085462,18
NM_153201,8
NM_058246,10
NM_032364,7
NM_002154,19
NM_001271969,12
NM_138637,6
NM_001300914,3
NM_006644,18
NM_001539,9
NM_001286504,18
NM_001267548,8
NM_001282744,13
NM_001079906,6
NM_001085463,19
NM_018163,11
NM_002891,28
NM_001281483,13
NM_016422,6
NM_001085469,16
NM_001198559,6
NM_015982,9
NM_004180,8
NM_022034,9
NM_001307981,5
NM_004550,15
NM_001177842,13
NM_004542,4
NM_006804,15
NM_001079525,10
NM_138421,12
NM_018838,4
NM_004552,3
NM_005000,5
NM_001190945,9
NM_031914,6
NM_001199957,4
NM_001184990,5
NM_001291901,10
NM_015965,5
NM_020759,33
NM_020477,42
NM_139164,6
NM_001278646,4
NM_181900,6
NM_001243770,1
NM_002491,3
NM_001015892,3
NM_003139,14
NM_001243476,18
NM_001205179,3
NM_014409,5
NM_004295,7
NM_013327,13
NM_001284368,5
NM_207368,5
NM_001185012,3
NM_030974,9
NM_002496,7
NM_020475,42
NM_001135805,12
NM_004551,7
NM_002488,3
NM_001083617,24
NM_001184979,3
NM_001284278,12
NM_020700,10
NM_001270488,4
NM_001193375,4
NM_177963,8
NM_001127266,4
NM_001146261,10
NM_005005,4
NM_001199987,3
NM_175614,4
NM_021074,8
NM_172230,16
NM_001256006,9
NM_005443,12
NM_001243156,15
NM_001165937,15
NM_031923,7
NM_001282097,8
NM_005680,15
NM_003487,16
NM_018222,13
NM_001145374,4
NM_177951,4
NM_001080401,5
NM_005004,5
NM_001308059,7
NM_003187,3
NM_153714,5
NM_006106,7
NM_001308060,4
NM_004544,10
NM_004546,4
NM_001184988,6
NM_006819,14
NM_001142446,43
NM_001293725,15
NM_001165938,14
NM_005681,11
NM_001257102,4
NM_021003,6
NM_004146,3
NM_139352,11
NM_145726,11
NM_004619,11
NM_001308057,5
NM_002494,5
NM_000037,43
NM_017667,28
NM_001003796,3
NM_002706,6
NM_006176,4
NM_004606,38
NM_001199958,5
NM_001282099,8
NM_001282419,4
NM_181519,9
NM_001135218,6
NM_138923,38
NM_003477,11
NM_152280,4
NM_005002,11
NM_001184991,5
NM_005167,10
NM_018121,20
NM_014781,24
NM_020826,6
NM_001243157,12
NM_001286074,38
NM_138572,9
NM_139315,15
NM_001130848,24
NM_001130145,9
NM_021203,8
NM_001282098,7
NM_005001,4
NM_002493,4
NM_001142503,15
NM_207341,12
NM_001288799,4
NM_001205180,3
NM_016524,8
NM_001135024,11
NM_001126181,4
NM_014634,8
NM_001145375,4
NM_006473,11
NM_001033557,6
NM_006645,7
NM_152542,7
NM_001168331,2
NM_004541,3
NM_145725,12
NM_005639,11
NM_001033910,11
NM_015650,17
NM_001297774,7
NM_144641,10
NM_001177880,8
NM_144962,7
NM_003194,8
NM_006020,6
NM_001190415,15
NM_001195045,9
NM_001201536,12
NM_138385,3
NM_021075,4
NM_032461,2
NM_001099687,2
NM_001199427,8
NM_001282101,9
NM_001004318,13
NM_001308056,6
NM_005642,1
NM_014906,7
NM_198563,9
NM_001003828,14
NM_006346,18
NM_001270805,8
NM_001093767,6
NM_001243386,12
NM_001308058,5
NM_021138,11
NM_032431,16
NM_175733,7
NM_024553,12
NM_003122,5
NM_005645,4
NM_001184989,6
NM_001243159,14
NM_001288798,7
NM_005003,5
NM_178006,14
NM_001195044,8
NM_020845,25
NM_001300801,25
NM_003185,15
NM_020478,5
NM_001001503,3
NM_177983,10
NM_004910,24
NM_005644,6
NM_001001655,4
NM_177968,6
NM_001278645,4
NM_001025247,4
NM_001184986,6
NM_004547,3
NM_021978,19
NM_005008,4
NM_182739,3
NM_005658,8
NM_001308061,5
NM_001166158,6
NM_153809,1
NM_001282652,14
NM_001177642,4
NM_005640,15
NM_001139490,15
NM_032271,21
NM_001247987,8
NM_003300,11
NM_001258338,3
NM_182552,26
NM_000820,15
NM_000426,65
NM_001282979,20
NM_014350,2
NM_001301872,2
NM_001105208,2
NM_019041,7
NM_001286360,7
NM_001029882,7
NM_001286813,3
NM_001098515,3
NM_000875,21
NM_001079521,44
NM_001286817,3
NM_001128221,4
NM_002293,28
NM_000346,3
NM_001321,6
NM_005077,20
NM_001256009,10
NM_001185054,16
NM_001291872,15
NM_139285,6
NM_001282748,21
NM_015446,36
NM_001284390,7
NM_001111298,9
NM_152362,2
NM_201433,14
NM_002048,1
NM_152750,19
NM_001297427,11
NM_005078,20
NM_001286814,2
NM_173672,8
NM_001282980,20
NM_000149,3
NM_001007540,19
NM_017508,15
NM_005560,80
NM_012109,8
NM_001297423,11
NM_054031,3
NM_000150,3
NM_198129,75
NM_005686,14
NM_003260,20
NM_001166112,34
NM_005483,15
NM_001300846,20
NM_003644,10
NM_001193570,6
NM_001142316,3
NM_001265587,3
NM_019903,14
NM_014574,16
NM_020908,20
NM_001270507,9
NM_001303103,20
NM_003106,1
NM_001253676,7
NM_001481,11
NM_001297426,12
NM_001297424,9
NM_001142389,7
NM_206890,21
NM_005925,15
NM_017488,17
NM_003107,1
NM_001256007,11
NM_007084,1
NM_015723,12
NM_182944,30
NM_002195,2
NM_139126,13
NM_004078,6
NM_206889,22
NM_032326,11
NM_005055,8
NM_001303104,20
NM_002315,4
NM_014974,37
NM_001105206,39
NM_006478,6
NM_001291869,16
NM_002291,34
NM_001301870,7
NM_173354,14
NM_138705,6
NM_001297425,9
NM_001301871,7
NM_002674,3
NM_003162,18
NM_203500,6
NM_004986,42
NM_001144761,20
NM_013255,18
NM_015191,15
NM_001256008,10
NM_001105192,20
NM_001119,15
NM_001042635,11
NM_004865,7
NM_015514,10
NM_001146115,20
NM_002033,1
NM_001039877,18
NM_002292,32
NM_001007225,15
NM_001267804,13
NM_032857,6
NM_001174157,15
NM_001270508,9
NM_014190,16
NM_001311175,2
NM_001270428,4
NM_001083893,18
NM_033100,17
NM_001276282,8
NM_001617,16
NM_021137,7
NM_176801,16
NM_006290,9
NM_000517,3
NM_001146006,2
NM_001286208,10
NM_001286205,11
NM_001302996,9
NM_006943,1
NM_173602,38
NM_020863,16
NM_001185055,12
NM_178424,5
NM_001114184,6
NM_001143986,17
NM_015151,38
NM_000148,4
NM_006813,2
NM_001286361,6
NM_004650,7
NM_006291,11
NM_001079522,43
NM_006942,2
NM_001128219,5
NM_025225,9
NM_001171976,32
NM_005330,3
NM_006702,35
NM_001031733,4
NM_001256011,11
NM_006547,15
NM_001166113,35
NM_001282982,18
NM_005331,3
NM_001286815,3
NM_001160423,13
NM_174942,10
NM_016350,29
NM_152236,6
NM_001143830,8
NM_022454,2
NM_018419,2
NM_001098537,35
NM_001256010,10
NM_001040274,30
NM_016824,15
NM_005574,6
NM_031439,2
NM_001291858,21
NM_001193571,6
NM_025155,12
NM_012289,6
NM_001301047,6
NM_001282749,19
NM_018640,4
NM_001029939,17
NM_020921,31
NM_001077654,2
NM_006546,15
NM_000518,3
NM_017482,13
NM_001267803,13
NM_020376,10
NM_017761,3
NM_001167942,2
NM_001278730,6
NM_016059,4
NM_001286645,18
NM_000227,38
NM_001121,14
NM_001105209,2
NM_005441,14
NM_014587,3
NM_171846,5
NM_001304550,5
NM_014941,27
NM_001567,28
NM_001303257,26
NM_017736,4
NM_001303256,26
NM_012117,5
NM_016587,6
NM_145728,4
NM_001297719,20
NM_001206647,5
NM_014862,19
NM_007276,6
NM_020183,17
NM_001190267,18
NM_175709,6
NM_032647,4
NM_020134,13
NM_001197294,14
NM_001030273,20
NM_032989,4
NM_001098787,4
NM_020649,5
NM_001127228,5
NM_006426,14
NM_001190266,18
NM_001178,20
NM_014292,5
NM_004322,3
NM_001248005,14
NM_001297722,19
NM_001253723,13
NM_005189,5
NM_030803,18
NM_001030272,19
NM_015286,5
NM_016526,3
NM_001303494,5
NM_001386,14
NM_006807,5
NM_020642,6
NM_003613,9
NM_033388,18
NM_001244604,14
NM_001248004,15
NM_198890,14
NM_017974,17
NM_022047,11
NM_001282806,8
NM_000024,1
NM_145021,7
NM_207391,1
NM_001166253,14
NM_001282805,12
NM_130800,10
NM_005451,13
NM_001211,23
NM_001098272,11
NM_017824,6
NM_000244,10
NM_000603,27
NM_001130966,17
NM_016221,13
NM_001199743,6
NM_032550,19
NM_001199011,3
NM_138396,4
NM_016496,6
NM_001261412,14
NM_001293634,11
NM_001190836,28
NM_022826,10
NM_001261413,14
NM_001130009,14
NM_001001936,19
NM_001270660,25
NM_152515,9
NM_020814,4
NM_024348,7
NM_178450,5
NM_152406,19
NM_182625,14
NM_001281426,7
NM_001281427,6
NM_001281425,6
NM_005885,26
NM_001135041,26
NM_015338,12
NM_001288780,11
NM_181708,2
NM_004336,25
NM_001308240,5
NM_015329,19
NM_213636,8
NM_001314028,13
NM_017589,6
NM_032486,6
NM_001278617,24
NM_130799,10
NM_203352,13
NM_205767,4
NM_003038,8
NM_001061,13
NM_014413,15
NM_015525,29
NM_032574,5
NM_001164603,4
NM_004603,10
NM_001134335,15
NM_002759,17
NM_001300906,29
NM_001193493,7
NM_024315,4
NM_001282866,8
NM_001145646,5
NM_001145395,9
NM_032603,14
NM_000645,32
NM_199186,4
NM_003782,1
NM_003946,4
NM_006820,9
NM_031301,6
NM_032844,12
NM_001300764,5
NM_018946,6
NM_017892,26
NM_177422,17
NM_001724,3
NM_017738,26
NM_016362,6
NM_001271665,5
NM_001286264,12
NM_130801,10
NM_001009921,47
NM_080413,20
NM_020662,11
NM_005533,7
NM_001003722,16
NM_024075,5
NM_001185057,4
NM_014753,23
NM_001547,2
NM_001282333,6
NM_052965,5
NM_020165,13
NM_020857,5
NM_001304466,13
NM_001290185,17
NM_002826,12
NM_001078177,14
NM_001105518,19
NM_022916,13
NM_001079874,10
NM_001077446,4
NM_012420,2
NM_022575,24
NM_001652,4
NM_000642,34
NM_012208,13
NM_001304462,14
NM_019592,20
NM_001286639,5
NM_207346,11
NM_001031683,2
NM_001499,14
NM_001286265,10
NM_001077628,7
NM_012272,25
NM_001078175,14
NM_014940,6
NM_032211,15
NM_001300766,5
NM_001278731,12
NM_001286266,9
NM_000271,25
NM_007148,14
NM_001145394,13
NM_015303,47
NM_001270928,3
NM_181701,12
NM_002318,14
NM_017673,19
NM_001145393,11
NM_006057,3
NM_021729,17
NM_001276319,6
NM_001289165,10
NM_001145392,12
NM_003783,2
NM_001142501,5
NM_001114395,7
NM_001172303,12
NM_001304463,13
NM_006417,9
NM_024852,19
NM_001005415,5
NM_001549,2
NM_001282332,5
NM_022917,26
NM_000646,34
NM_017629,18
NM_033171,4
NM_001276311,4
NM_001293085,4
NM_001134398,30
NM_001286985,3
NM_001172304,11
NM_032355,6
NM_001278732,11
NM_025265,12
NM_001548,2
NM_018622,10
NM_182715,5
NM_001037639,9
NM_199420,30
NM_006754,6
NM_000449,11
NM_031462,11
NM_016300,20
NM_001025603,11
NM_001025199,10
NM_004000,11
NM_134433,17
NM_001025197,10
NM_000538,3
NM_001242614,12
NM_000635,18
NM_134446,9
NM_001289036,11
NM_001256673,6
NM_017853,4
NM_001304509,3
NM_031219,2
NM_001282117,11
NM_004734,18
NM_013442,10
NM_134440,9
NM_001278727,9
NM_001287338,12
NM_001278409,17
NM_001278728,8
NM_001256677,8
NM_001282116,17
NM_006628,3
NM_001287031,9
NM_001306191,6
NM_000714,4
NM_001287032,10
NM_032193,4
NM_001278408,17
NM_003721,10
NM_001304510,3
NM_004809,7
NM_001142317,4
NM_001305557,3
NM_001195430,3
NM_006397,8
NM_001142318,4
NM_001184808,8
NM_001278352,22
NM_002918,21
NM_001157,15
NM_001040260,16
NM_174941,20
NM_001256676,7
NM_145060,7
NM_145049,11
NM_134428,18
NM_001195416,13
NM_001286739,12
NM_024292,5
NM_001256672,7
NM_022841,9
NM_001195415,14
NM_182620,4
NM_001286741,11
NM_002197,21
NM_001267616,6
NM_001201477,9
NM_138481,6
NM_001039535,7
NM_001305564,3
NM_201265,11
NM_031216,9
NM_001256531,4
NM_024570,11
NM_001306195,4
NM_001286742,12
NM_001305563,4
NM_006701,3
NM_001040261,17
NM_001142279,10
NM_014235,4
NM_001278407,17
NM_032907,11
NM_001256675,6
NM_032124,7
NM_001013437,9
NM_001198939,22
NM_033403,5
NM_001256530,4
NM_001306196,4
NM_001048241,5
NM_001286740,11
NM_004786,8
NM_001256674,6
NM_198332,24
NM_001170795,7
NM_001114100,16
NM_020193,21
NM_031206,14
NM_016085,7
NM_001170650,12
NM_001300943,21
NM_001114099,17
NM_201575,17
NM_001300944,21
NM_001243332,18
NM_001170649,13
NM_017621,3
NM_181537,8
NM_001300845,7
NM_001029858,8
NM_138469,10
NM_019848,2
NM_000034,14
NM_001204218,30
NM_001199787,7
NM_080670,3
NM_139312,20
NM_003755,11
NM_014697,10
NM_032727,3
NM_001257134,2
NM_152245,19
NM_001253866,18
NM_014263,19
NM_001284335,7
NM_014472,9
NM_201566,4
NM_001201547,8
NM_024838,3
NM_184043,9
NM_001193426,6
NM_005114,2
NM_006836,58
NM_153498,11
NM_006360,11
NM_173508,8
NM_001284336,6
NM_001193424,6
NM_003173,6
NM_003751,19
NM_001193427,6
NM_020786,2
NM_004062,18
NM_032901,2
NM_025246,2
NM_001134658,3
NM_001242923,11
NM_020799,11
NM_001199142,21
NM_000625,27
NM_001145135,20
NM_001307929,8
NM_001280796,18
NM_152679,3
NM_001001479,2
NM_153226,3
NM_001201546,8
NM_003754,8
NM_001243177,10
NM_001097599,2
NM_024881,6
NM_003753,15
NM_013234,8
NM_003750,22
NM_003752,21
NM_001040436,5
NM_001568,13
NM_016091,13
NM_001126060,2
NM_018656,5
NM_001037808,21
NM_001267574,20
NM_001008783,2
NM_001201549,8
NM_001197,5
NM_005165,9
NM_001164757,10
NM_152527,5
NM_006041,2
NM_014037,12
NM_021957,16
NM_001308393,8
NM_033163,6
NM_000229,6
NM_006042,2
NM_004377,19
NM_020397,10
NM_004696,9
NM_001256620,9
NM_001037283,19
NM_001142392,3
NM_001193425,6
NM_017877,6
NM_001256619,11
NM_194298,6
NM_001127617,9
NM_001009606,2
NM_021732,3
NM_052960,4
NM_001286220,9
NM_002461,10
NM_001201548,7
NM_001010893,1
NM_001083961,32
NM_184041,9
NM_173636,32
NM_001142391,4
NM_001195203,8
NM_001289950,8
NM_001130056,7
NM_002661,33
NM_005044,9
NM_000031,12
NM_032378,10
NM_001130057,8
NM_001130055,9
NM_001960,8
NM_001130053,10
NM_001317744,9
NM_003313,11
NM_181333,8
NM_001278606,9
NM_016563,5
NM_006477,3
NM_033315,4
NM_001164615,7
NM_003506,7
NM_001195,8
NM_001161705,8
NM_206827,4
NM_015366,9
NM_001017528,9
NM_001164616,8
NM_001172357,5
NM_001017530,8
NM_033386,16
NM_033197,16
NM_001001713,7
NM_173514,16
NM_016016,12
NM_201520,6
NM_001258343,14
NM_178526,8
NM_001087,11
NM_001283024,6
NM_001278390,17
NM_001172702,17
NM_001258286,14
NM_033412,3
NM_001258341,15
NM_173637,7
NM_207348,5
NM_001278389,17
NM_002555,11
NM_018018,17
NM_001080397,9
NM_006372,11
NM_001242757,8
NM_017836,11
NM_001159675,10
NM_001278388,16
NM_001144890,12
NM_182556,7
NM_021945,11
NM_001258287,14
NM_001286807,10
NM_001159674,12
NM_001062,9
NM_018843,12
NM_001315501,11
NM_004277,9
NM_001184726,9
NM_001159677,12
NM_001286648,7
NM_001143780,12
NM_001114106,15
NM_001159673,11
NM_001286646,8
NM_153811,16
NM_001080431,8
NM_001004326,6
NM_001283027,7
NM_001008487,10
NM_001199148,11
NM_018420,12
NM_018231,12
NM_014294,11
NM_001286456,4
NM_001315502,9
NM_018024,6
NM_001300820,5
NM_018976,16
NM_001307936,15
NM_032178,5
NM_033102,5
NM_001282429,15
NM_001308384,8
NM_014655,4
NM_001278251,10
NM_139177,10
NM_000355,9
NM_001159770,10
NM_015482,10
NM_001289050,9
NM_138773,8
NM_001258340,15
NM_018713,4
NM_001077484,17
NM_001278387,18
NM_001159676,11
NM_178859,4
NM_152369,14
NM_001253771,11
NM_145282,5
NM_001077241,6
NM_001034172,1
NM_020372,9
NM_145305,5
NM_001010875,10
NM_001008485,12
NM_033518,17
NM_001286719,9
NM_001286184,4
NM_017875,7
NM_133489,14
NM_001204051,9
NM_000786,10
NM_001128932,13
NM_032128,5
NM_001004719,1
NM_006668,15
NM_183374,6
NM_177538,13
NM_001001665,8
NM_000769,9
NM_012367,1
NM_001199208,13
NM_019885,6
NM_001199209,13
NM_057157,7
NM_001258345,9
NM_000783,7
NM_000782,12
NM_173483,14
NM_012364,1
NM_000896,13
NM_001005285,1
NM_000772,9
NM_001130727,5
NM_000106,9
NM_145048,8
NM_001004490,1
NM_207352,11
NM_000104,3
NM_000777,13
NM_021187,12
NM_030622,9
NM_033179,1
NM_001004457,1
NM_001291830,14
NM_054107,1
NM_000784,9
NM_001277742,5
NM_031226,11
NM_000785,9
NM_001278738,12
NM_024514,5
NM_012360,1
NM_004820,6
NM_000771,9
NM_001128915,11
NM_015893,2
NM_001188,6
NM_018280,2
NM_022361,4
NM_002531,4
NM_007219,6
NM_018254,11
NM_005646,30
NM_017919,8
NM_001128591,3
NM_001039590,45
NM_001128592,4
NM_013955,12
NM_001134337,6
NM_001136223,12
NM_003080,10
NM_004587,25
NM_015484,7
NM_003729,11
NM_138333,1
NM_152372,37
NM_024688,23
NM_017951,20
NM_001130841,12
NM_001766,7
NM_024960,7
NM_207170,6
NM_022802,9
NM_001098175,10
NM_153045,9
NM_017723,2
NM_198585,9
NM_005272,8
NM_016446,11
NM_001197249,10
NM_001033113,10
NM_020448,12
NM_145176,5
NM_006009,4
NM_017751,19
NM_033655,24
NM_006553,7
NM_014704,22
NM_001114118,13
NM_032521,3
NM_018943,5
NM_001136202,5
NM_020354,13
NM_032334,3
NM_153638,7
NM_017580,9
NM_001099407,21
NM_181531,7
NM_001114748,4
NM_001197247,11
NM_017776,6
NM_032026,12
NM_145861,6
NM_001129900,7
NM_153640,7
NM_006994,11
NM_004843,14
NM_001129898,6
NM_014474,8
NM_001860,4
NM_001004342,10
NM_016657,4
NM_197956,2
NM_001142784,13
NM_001256403,5
NM_001197248,9
NM_001142405,7
NM_007101,21
NM_004999,35
NM_001243750,4
NM_018667,9
NM_007365,16
NM_018214,14
NM_001113348,19
NM_001558,7
NM_152424,2
NM_024803,4
NM_001039591,45
NM_005562,23
NM_001136201,6
NM_001242803,6
NM_153810,9
NM_006855,5
NM_001145008,10
NM_001270399,4
NM_016183,8
NM_001042576,26
NM_152890,60
NM_001113347,17
NM_015236,23
NM_006082,4
NM_001135610,8
NM_001981,25
NM_014838,2
NM_000878,10
NM_001142406,6
NM_001304579,8
NM_172016,8
NM_005346,1
NM_007048,10
NM_001134338,7
NM_199350,7
NM_001126055,25
NM_181843,3
NM_001270400,4
NM_021258,7
NM_003764,2
NM_018891,22
NM_021253,9
NM_181712,10
NM_001105659,8
NM_194441,10
NM_001103161,10
NM_016233,16
NM_001134707,21
NM_015412,9
NM_021224,13
NM_003688,27
NM_001040616,7
NM_032704,4
NM_003292,51
NM_001071775,3
NM_020765,106
NM_016426,12
NM_007047,11
NM_006995,8
NM_016045,6
NM_152608,7
NM_001197246,9
NM_001009568,7
NM_020752,11
NM_001079673,26
NM_021144,10
NM_001278552,4
NM_001105570,3
NM_144717,7
NM_001278722,7
NM_014432,7
NM_012454,26
NM_001197237,8
NM_002928,5
NM_006000,4
NM_001146160,10
NM_198841,3
NM_007049,8
NM_012120,18
NM_030615,9
NM_001329,11
NM_001042549,7
NM_181842,2
NM_003028,6
NM_013358,16
NM_007052,13
NM_001171864,4
NM_052962,7
NM_015049,16
NM_001197234,8
NM_000324,10
NM_005100,5
NM_001256120,8
NM_031913,23
NM_003491,8
NM_001077692,15
NM_001282157,9
NM_001110792,3
NM_001681,21
NM_001025580,5
NM_001302753,9
NM_024330,10
NM_001190233,6
NM_001271661,10
NM_001166052,7
NM_001292028,24
NM_001031681,13
NM_001128425,16
NM_001127701,7
NM_001278302,5
NM_001127192,5
NM_001002236,7
NM_001287002,6
NM_024081,6
NM_001823,8
NM_001230,8
NM_001123369,6
NM_001099625,7
NM_001174120,10
NM_024079,13
NM_002816,11
NM_001123355,8
NM_016208,10
NM_001306083,6
NM_001136018,9
NM_002883,16
NM_004157,11
NM_001127195,5
NM_004562,12
NM_005591,20
NM_001077690,16
NM_001174146,8
NM_004529,11
NM_030789,12
NM_032977,10
NM_183057,9
NM_145261,6
NM_004307,18
NM_001290206,9
NM_001201572,7
NM_001278342,5
NM_004937,12
NM_000016,12
NM_005590,19
NM_001293192,16
NM_001199292,23
NM_001286691,11
NM_032472,7
NM_145343,7
NM_001308166,14
NM_012222,16
NM_001007234,6
NM_018403,10
NM_001185078,6
NM_001276506,5
NM_001099626,7
NM_007202,15
NM_003896,7
NM_031488,17
NM_001037633,11
NM_001145410,10
NM_000414,24
NM_000702,23
NM_001276503,3
NM_173075,17
NM_003002,4
NM_001301240,7
NM_001127219,15
NM_001271699,15
NM_002431,8
NM_001130692,12
NM_032592,15
NM_017777,18
NM_001250,9
NM_001286043,13
NM_001271697,15
NM_022830,9
NM_001199291,25
NM_016836,14
NM_000289,23
NM_000197,11
NM_001042437,7
NM_001174147,8
NM_001048174,16
NM_017984,18
NM_001287000,6
NM_001014432,15
NM_024529,17
NM_003850,11
NM_001271662,13
NM_000059,27
NM_001291163,9
NM_001127193,5
NM_152726,12
NM_001002262,12
NM_000228,23
NM_007363,12
NM_001201584,6
NM_018294,14
NM_024740,16
NM_032527,7
NM_001278303,5
NM_001165962,23
NM_032970,7
NM_001303405,14
NM_001048173,16
NM_001316337,5
NM_016823,3
NM_172105,20
NM_001289149,22
NM_002316,8
NM_172103,19
NM_181485,7
NM_032974,10
NM_005206,3
NM_013443,7
